Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Fri Dec 30 2011,7:00p,Cleveland Cavaliers,91,Indiana Pacers,98,Box Score,OT,13004,
Fri Dec 30 2011,7:00p,Orlando Magic,100,Charlotte Bobcats,79,Box Score,,18064,
Fri Dec 30 2011,7:30p,Detroit Pistons,85,Boston Celtics,96,Box Score,,18624,
Fri Dec 30 2011,7:30p,New Jersey Nets,98,Atlanta Hawks,105,Box Score,,16300,
Fri Dec 30 2011,8:00p,Houston Rockets,93,Memphis Grizzlies,113,Box Score,,16069,
Fri Dec 30 2011,8:00p,Miami Heat,103,Minnesota Timberwolves,101,Box Score,,19356,
Fri Dec 30 2011,8:00p,Phoenix Suns,93,New Orleans Hornets,78,Box Score,,15790,
Fri Dec 30 2011,8:30p,Toronto Raptors,86,Dallas Mavericks,99,Box Score,,20307,
Fri Dec 30 2011,8:30p,Washington Wizards,81,Milwaukee Bucks,102,Box Score,,17065,
Fri Dec 30 2011,9:00p,Philadelphia 76ers,99,Utah Jazz,102,Box Score,,19911,
Fri Dec 30 2011,10:30p,Chicago Bulls,114,Los Angeles Clippers,101,Box Score,,19426,
Sat Dec 31 2011,3:30p,Denver Nuggets,89,Los Angeles Lakers,92,Box Score,,18997,
Sat Dec 31 2011,6:00p,Indiana Pacers,88,Detroit Pistons,96,Box Score,,8824,
Sat Dec 31 2011,7:00p,Atlanta Hawks,84,Houston Rockets,95,Box Score,,14390,
Sat Dec 31 2011,8:00p,Phoenix Suns,97,Oklahoma City Thunder,107,Box Score,,18203,
Sat Dec 31 2011,8:00p,New York Knicks,114,Sacramento Kings,92,Box Score,,16175,
Sat Dec 31 2011,8:30p,Utah Jazz,89,San Antonio Spurs,104,Box Score,,17769,
Sat Dec 31 2011,9:00p,Philadelphia 76ers,107,Golden State Warriors,79,Box Score,,19084,
