3690,False
3691,False
3692,False
3693,True
3694,True
3695,True
3696,False
3697,False
3698,True
3699,True
3700,False
3701,True
3702,False
3703,True
3704,True
3705,True
3706,False
3707,True
3708,True
3709,True
3710,False
3711,True
3712,True
3713,False
3714,True
3715,False
3716,True
3717,False
3718,True
3719,False
3720,True
3721,False
3722,True
3723,True
3724,True
3725,True
3726,True
3727,False
3728,True
3729,True
3730,False
3731,True
3732,True
3733,False
3734,True
3735,True
3736,False
3737,False
3738,True
3739,True
3740,False
3741,True
3742,True
3743,True
3744,False
3745,True
3746,True
3747,True
3748,True
3749,True
3750,True
3751,True
3752,True
3753,True
3754,False
3755,True
3756,True
3757,True
3758,True
3759,False
3760,True
3761,False
3762,False
3763,True
3764,True
3765,True
3766,True
3767,True
3768,True
3769,False
3770,True
3771,True
3772,True
3773,True
3774,False
3775,True
3776,True
3777,False
3778,False
3779,False
3780,True
3781,True
3782,True
3783,False
3784,True
3785,True
3786,True
3787,False
3788,False
3789,True
3790,False
3791,False
3792,True
3793,False
3794,True
3795,True
3796,False
3797,True
3798,False
3799,True
3800,True
3801,False
3802,False
3803,False
3804,True
3805,True
3806,False
3807,True
3808,True
3809,True
3810,True
3811,True
3812,True
3813,False
3814,False
3815,True
3816,False
3817,False
3818,True
3819,True
3820,True
3821,False
3822,False
3823,True
3824,True
3825,False
3826,True
3827,False
3828,True
3829,True
3830,True
3831,True
3832,False
3833,True
3834,True
3835,True
3836,True
3837,False
3838,True
3839,False
3840,True
3841,False
3842,False
3843,True
3844,False
3845,True
3846,True
3847,False
3848,False
3849,False
3850,True
3851,True
3852,True
3853,True
3854,False
3855,True
3856,False
3857,True
3858,False
3859,True
3860,True
3861,True
3862,True
3863,True
3864,True
3865,True
3866,True
3867,True
3868,True
3869,False
3870,False
3871,False
3872,True
3873,True
3874,False
3875,False
3876,True
3877,True
3878,True
3879,True
3880,False
3881,False
3882,True
3883,False
3884,True
3885,False
3886,True
3887,True
3888,False
3889,True
3890,True
3891,True
3892,True
3893,True
3894,True
3895,True
3896,False
3897,False
3898,False
3899,False
3900,True
3901,True
3902,True
3903,True
3904,False
3905,False
3906,False
3907,False
3908,False
3909,False
3910,False
3911,True
3912,True
3913,False
3914,False
3915,False
3916,True
3917,True
3918,True
3919,True
3920,True
3921,True
3922,False
3923,False
3924,False
3925,True
3926,True
3927,False
3928,False
3929,True
3930,False
3931,True
3932,True
3933,True
3934,False
3935,False
3936,False
3937,False
3938,True
3939,True
3940,True
3941,False
3942,False
3943,True
3944,False
3945,True
3946,False
3947,True
3948,False
3949,False
3950,True
3951,False
3952,True
3953,True
3954,False
3955,False
3956,True
3957,False
3958,True
3959,True
3960,False
3961,True
3962,True
3963,False
3964,True
3965,True
3966,False
3967,False
3968,True
3969,True
3970,True
3971,True
3972,True
3973,True
3974,False
3975,True
3976,True
3977,True
3978,True
3979,True
3980,False
3981,True
3982,False
3983,True
3984,False
3985,False
3986,False
3987,False
3988,False
3989,True
3990,False
3991,True
3992,True
3993,True
3994,False
3995,True
3996,False
3997,False
3998,True
3999,True
4000,True
4001,True
4002,True
4003,False
4004,True
4005,False
4006,True
4007,False
4008,True
4009,False
4010,True
4011,True
4012,True
4013,True
4014,False
4015,False
4016,True
4017,False
4018,False
4019,True
4020,True
4021,True
4022,False
4023,False
4024,True
4025,True
4026,False
4027,True
4028,True
4029,False
4030,True
4031,False
4032,True
4033,True
4034,False
4035,False
4036,True
4037,True
4038,True
4039,True
4040,True
4041,True
4042,True
4043,False
4044,True
4045,True
4046,False
4047,False
4048,False
4049,False
4050,False
4051,True
4052,False
4053,True
4054,False
4055,True
4056,True
4057,False
4058,True
4059,True
4060,False
4061,True
4062,True
4063,True
4064,False
4065,True
4066,False
4067,False
4068,True
4069,False
4070,False
4071,False
4072,False
4073,False
4074,False
4075,False
4076,True
4077,False
4078,False
4079,True
4080,True
4081,False
4082,False
4083,True
4084,False
4085,False
4086,True
4087,False
4088,False
4089,False
4090,False
4091,True
4092,False
4093,False
4094,False
4095,False
4096,False
4097,False
4098,True
4099,False
4100,True
4101,False
4102,False
4103,False
4104,True
4105,True
4106,False
4107,True
4108,True
4109,True
4110,True
4111,False
4112,False
4113,True
4114,True
4115,True
4116,False
4117,False
4118,False
4119,True
4120,True
4121,False
4122,True
4123,True
4124,False
4125,True
4126,False
4127,True
4128,True
4129,False
4130,False
4131,True
4132,True
4133,False
4134,False
4135,True
4136,False
4137,True
4138,True
4139,False
4140,True
4141,True
4142,False
4143,False
4144,True
4145,False
4146,False
4147,True
4148,True
4149,True
4150,True
4151,True
4152,True
4153,True
4154,True
4155,False
4156,True
4157,True
4158,True
4159,True
4160,True
4161,True
4162,True
4163,True
4164,True
4165,False
4166,False
4167,True
4168,True
4169,False
4170,True
4171,True
4172,True
4173,True
4174,True
4175,False
4176,True
4177,False
4178,False
4179,True
4180,True
4181,True
4182,False
4183,True
4184,True
4185,False
4186,True
4187,False
4188,True
4189,False
4190,True
4191,True
4192,True
4193,False
4194,False
4195,False
4196,True
4197,True
4198,False
4199,True
4200,True
4201,False
4202,True
4203,True
4204,True
4205,True
4206,True
4207,False
4208,True
4209,False
4210,False
4211,True
4212,False
4213,False
4214,True
4215,False
4216,False
4217,True
4218,True
4219,False
4220,False
4221,True
4222,True
4223,True
4224,True
4225,True
4226,False
4227,True
4228,True
4229,True
4230,True
4231,False
4232,True
4233,False
4234,True
4235,True
4236,False
4237,False
4238,True
4239,False
4240,True
4241,False
4242,True
4243,True
4244,False
4245,True
4246,True
4247,True
4248,True
4249,True
4250,False
4251,False
4252,True
4253,True
4254,True
4255,True
4256,False
4257,True
4258,False
4259,False
4260,False
4261,True
4262,False
4263,True
4264,True
4265,True
4266,True
4267,True
4268,True
4269,True
4270,True
4271,False
4272,True
4273,True
4274,False
4275,True
4276,True
4277,True
4278,False
4279,False
4280,True
4281,True
4282,False
4283,True
4284,True
4285,True
4286,True
4287,False
4288,False
4289,True
4290,True
4291,False
4292,True
4293,False
4294,False
4295,True
4296,False
4297,True
4298,False
4299,False
4300,True
4301,False
4302,False
4303,False
4304,False
4305,True
4306,True
4307,False
4308,True
4309,True
4310,True
4311,False
4312,False
4313,True
4314,False
4315,True
4316,False
4317,True
4318,True
4319,True
4320,True
4321,True
4322,False
4323,True
4324,True
4325,False
4326,True
4327,True
4328,False
4329,False
4330,False
4331,True
4332,True
4333,False
4334,False
4335,True
4336,False
4337,True
4338,False
4339,True
4340,False
4341,True
4342,True
4343,True
4344,True
4345,True
4346,True
4347,False
4348,True
4349,False
4350,True
4351,False
4352,True
4353,False
4354,True
4355,True
4356,True
4357,True
4358,True
4359,False
4360,False
4361,False
4362,False
4363,False
4364,False
4365,True
4366,True
4367,True
4368,True
4369,False
4370,True
4371,True
4372,True
4373,False
4374,True
4375,False
4376,False
4377,True
4378,True
4379,False
4380,True
4381,False
4382,True
4383,False
4384,True
4385,True
4386,False
4387,False
4388,True
4389,False
4390,False
4391,False
4392,True
4393,True
4394,True
4395,True
4396,True
4397,True
4398,True
4399,True
4400,True
4401,False
4402,True
4403,False
4404,True
4405,False
4406,True
4407,False
4408,True
4409,True
4410,False
4411,False
4412,True
4413,True
4414,True
4415,True
4416,False
4417,False
4418,True
4419,True
4420,True
4421,False
4422,True
4423,False
4424,False
4425,True
4426,False
4427,True
4428,True
4429,True
4430,False
4431,False
4432,False
4433,True
4434,False
4435,False
4436,False
4437,True
4438,True
4439,True
4440,False
4441,True
4442,True
4443,False
4444,True
4445,True
4446,True
4447,False
4448,True
4449,False
4450,False
4451,True
4452,True
4453,False
4454,False
4455,False
4456,False
4457,True
4458,True
4459,True
4460,True
4461,False
4462,True
4463,True
4464,False
4465,True
4466,True
4467,False
4468,True
4469,True
4470,False
4471,True
4472,True
4473,True
4474,False
4475,False
4476,False
4477,False
4478,True
4479,False
4480,False
4481,True
4482,True
4483,True
4484,True
4485,True
4486,False
4487,True
4488,True
4489,False
4490,True
4491,False
4492,True
4493,True
4494,False
4495,True
4496,False
4497,True
4498,False
4499,False
4500,True
4501,True
4502,False
4503,False
4504,True
4505,False
4506,True
4507,True
4508,False
4509,False
4510,True
4511,True
4512,True
4513,False
4514,True
4515,False
4516,True
4517,False
4518,True
4519,True
4520,True
4521,True
4522,False
4523,True
4524,True
4525,True
4526,True
4527,True
4528,True
4529,False
4530,True
4531,False
4532,True
4533,True
4534,True
4535,False
4536,False
4537,False
4538,True
4539,False
4540,True
4541,True
4542,True
4543,True
4544,False
4545,False
4546,True
4547,True
4548,False
4549,True
4550,False
4551,True
4552,False
4553,True
4554,False
4555,True
4556,False
4557,False
4558,False
4559,True
4560,False
4561,False
4562,True
4563,False
4564,False
4565,True
4566,True
4567,True
4568,True
4569,True
4570,True
4571,False
4572,False
4573,False
4574,True
4575,True
4576,True
4577,False
4578,False
4579,False
4580,True
4581,False
4582,False
4583,False
4584,False
4585,True
4586,False
4587,True
4588,True
4589,False
4590,True
4591,False
4592,False
4593,False
4594,False
4595,True
4596,True
4597,False
4598,True
4599,True
4600,False
4601,True
4602,True
4603,False
4604,False
4605,True
4606,False
4607,True
4608,True
4609,False
4610,False
4611,True
4612,False
4613,False
4614,True
4615,True
4616,False
4617,False
4618,False
4619,False
4620,True
4621,False
4622,True
4623,True
4624,True
4625,True
4626,True
4627,False
4628,True
4629,True
4630,False
4631,True
4632,True
4633,True
4634,False
4635,True
4636,False
4637,True
4638,False
4639,True
4640,False
4641,False
4642,True
4643,True
4644,True
4645,True
4646,True
4647,False
4648,True
4649,True
4650,True
4651,True
4652,False
4653,True
4654,True
4655,True
4656,True
4657,False
4658,True
4659,True
4660,False
4661,False
4662,False
4663,True
4664,False
4665,True
4666,False
4667,True
4668,True
4669,False
4670,True
4671,True
4672,False
4673,True
4674,True
4675,False
4676,True
4677,True
4678,True
4679,True
4680,True
4681,False
4682,True
4683,True
4684,False
4685,True
4686,False
4687,True
4688,False
4689,True
4690,False
4691,True
4692,True
4693,False
4694,False
4695,True
4696,False
4697,False
4698,False
4699,True
4700,True
4701,True
4702,True
4703,True
4704,True
4705,True
4706,False
4707,True
4708,False
4709,True
4710,False
4711,True
4712,True
4713,True
4714,False
4715,True
4716,True
4717,False
4718,True
4719,True
4720,False
4721,True
4722,False
4723,True
4724,True
4725,False
4726,True
4727,True
4728,True
4729,True
4730,True
4731,True
4732,True
4733,False
4734,True
4735,True
4736,False
4737,True
4738,True
4739,False
4740,True
4741,False
4742,True
4743,True
4744,False
4745,False
4746,False
4747,False
4748,True
4749,True
4750,True
4751,True
4752,True
4753,True
4754,True
4755,False
4756,True
4757,False
4758,False
4759,True
4760,True
4761,False
4762,True
4763,True
4764,False
4765,False
4766,False
4767,True
4768,True
4769,True
4770,True
4771,True
4772,True
4773,False
4774,False
4775,False
4776,False
4777,False
4778,True
4779,False
4780,False
4781,True
4782,True
4783,False
4784,False
4785,False
4786,False
4787,True
4788,True
4789,True
4790,True
4791,True
4792,True
4793,False
4794,False
4795,False
4796,False
4797,True
4798,False
4799,False
4800,False
4801,True
4802,True
4803,True
4804,False
4805,False
4806,True
4807,True
4808,False
4809,True
4810,False
4811,False
4812,True
4813,True
4814,False
4815,True
4816,False
4817,True
4818,True
4819,True
4820,True
4821,True
4822,True
4823,False
4824,True
4825,True
4826,True
4827,False
4828,False
4829,False
4830,True
4831,False
4832,True
4833,False
4834,True
4835,True
4836,False
4837,True
4838,True
4839,True
4840,True
4841,True
4842,True
4843,True
4844,False
4845,True
4846,True
4847,True
4848,True
4849,True
4850,True
4851,False
4852,True
4853,True
4854,True
4855,False
4856,True
4857,True
4858,True
4859,True
4860,True
4861,True
4862,False
4863,True
4864,True
4865,False
4866,False
4867,True
4868,False
4869,True
4870,True
4871,True
4872,False
4873,True
4874,False
4875,True
4876,False
4877,True
4878,False
4879,True
4880,True
4881,True
4882,False
4883,False
4884,True
4885,False
4886,True
4887,False
4888,True
4889,False
4890,True
4891,True
4892,True
4893,True
4894,False
4895,False
4896,True
4897,False
4898,True
4899,True
4900,True
4901,False
4902,True
4903,False
4904,True
4905,True
4906,True
4907,True
4908,True
4909,False
4910,False
4911,True
4912,True
4913,False
4914,True
4915,True
4916,True
4917,True
4918,True
4919,True
4920,False
4921,True
4922,False
4923,True
4924,False
4925,True
4926,True
4927,False
4928,True
4929,False
4930,False
4931,False
4932,True
4933,True
4934,False
4935,True
4936,True
4937,True
4938,False
4939,False
4940,False
4941,True
4942,True
4943,False
4944,True
4945,True
4946,True
4947,False
4948,False
4949,True
4950,False
4951,False
4952,False
4953,True
4954,True
4955,False
4956,True
4957,True
4958,True
4959,True
4960,True
4961,True
4962,False
4963,True
4964,False
4965,False
4966,True
4967,False
4968,True
4969,False
4970,False
4971,False
4972,True
4973,False
4974,True
4975,True
4976,False
4977,False
4978,True
4979,False
4980,True
4981,True
4982,True
4983,False
4984,False
4985,True
4986,False
4987,False
4988,True
4989,False
4990,True
4991,True
4992,False
4993,True
4994,True
4995,True
4996,False
4997,False
4998,True
4999,False
5000,True
5001,True
5002,True
5003,True
5004,True
5005,False
5006,True
5007,True
5008,True
5009,False
5010,True
5011,True
5012,True
5013,True
5014,False
5015,False
5016,False
5017,True
5018,False
5019,True
5020,False
5021,True
5022,True
5023,True
5024,False
5025,False
5026,True
5027,False
5028,True
5029,False
5030,True
5031,False
5032,True
5033,True
5034,True
5035,False
5036,True
5037,False
5038,True
5039,True
5040,True
5041,True
5042,True
5043,True
5044,False
5045,False
5046,True
5047,True
5048,True
5049,True
5050,True
5051,True
5052,True
5053,True
5054,True
5055,True
5056,False
5057,True
5058,True
5059,False
5060,False
5061,True
5062,True
5063,True
5064,True
5065,False
5066,True
5067,True
5068,True
5069,True
5070,True
5071,False
5072,True
5073,True
5074,False
5075,False
